,Unnamed: 0.1,Unnamed: 0,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,0,0,0,0,0,0.0,184,0.0,0.0,0.0,0.0,3,0,0,0.0,0.0,2022-08-06T16:30:00Z,0,6,0,0,0,0,1,0,20161,0,1,0,0.0,0,0,0,0,45,True,0
1,1,1,0,0,0,0,0.0,184,0.0,0.0,0.0,0.0,12,0,0,0.0,0.0,2022-08-13T11:30:00Z,0,2,0,0,0,0,2,0,15835,0,1,2,0.0,0,-4451,309,4760,45,False,0
2,2,2,0,0,0,0,0.0,184,0.0,0.0,0.0,0.0,23,0,0,0.0,0.0,2022-08-20T14:00:00Z,0,16,0,0,0,0,3,0,13778,0,1,1,0.0,0,-2397,351,2748,45,True,0
3,3,3,0,0,0,0,0.0,184,0.0,0.0,0.0,0.0,33,0,0,0.0,0.0,2022-08-27T14:00:00Z,0,4,0,0,0,0,4,0,11929,0,1,1,0.0,0,-1963,151,2114,45,False,0
4,4,4,0,0,0,0,0.0,184,0.0,0.0,0.0,0.0,45,0,0,0.0,0.0,2022-08-30T19:00:00Z,0,11,0,0,0,0,5,0,10817,0,1,1,0.0,0,-1195,100,1295,45,False,0
5,5,5,0,0,0,0,0.0,184,0.0,0.0,0.0,0.0,55,0,0,0.0,0.0,2022-09-03T11:30:00Z,0,12,0,0,0,0,6,0,10073,0,0,0,0.0,0,-922,498,1420,45,True,0
6,6,6,0,0,0,0,0.0,184,0.0,0.0,0.0,0.0,75,0,0,0.0,0.0,2022-09-18T13:15:00Z,0,19,0,0,0,0,8,0,8281,0,0,1,0.0,0,-501,0,501,45,True,0
7,7,7,0,0,0,0,0.0,184,0.0,0.0,0.0,0.0,89,0,0,0.0,0.0,2022-10-01T14:00:00Z,0,17,0,0,0,0,9,0,7744,0,2,1,0.0,0,-647,0,647,45,False,0
8,8,8,0,0,0,0,0.0,184,0.0,0.0,0.0,0.0,96,0,0,0.0,0.0,2022-10-09T18:00:00Z,0,14,0,0,0,0,10,0,7254,0,2,1,0.0,0,-489,0,489,45,True,0
9,9,9,0,0,0,0,0.0,184,0.0,0.0,0.0,0.0,109,0,0,0.0,0.0,2022-10-15T16:30:00Z,0,18,0,0,0,0,11,0,6907,0,0,2,0.0,0,-363,0,363,45,False,0
10,10,10,0,0,0,0,0.0,184,0.0,0.0,0.0,0.0,120,0,0,0.0,0.0,2022-10-19T18:30:00Z,0,15,0,0,0,0,12,0,6550,0,0,1,0.0,0,-261,0,261,45,False,0
11,11,11,0,0,0,0,0.0,184,0.0,0.0,0.0,0.0,123,0,0,0.0,0.0,2022-10-22T14:00:00Z,0,7,0,0,0,0,13,0,6471,0,0,3,0.0,0,-203,0,203,45,True,0
12,12,12,0,0,0,0,0.0,184,0.0,0.0,0.0,0.0,136,0,0,0.0,0.0,2022-10-29T16:30:00Z,0,9,0,0,0,0,14,0,6212,0,0,0,0.0,0,-258,0,258,45,False,0
13,13,13,0,0,0,0,0.0,184,0.0,0.0,0.0,0.0,143,0,0,0.0,0.0,2022-11-05T17:30:00Z,0,10,0,0,0,0,15,0,5974,0,2,0,0.0,0,-236,0,236,45,True,0
14,14,14,0,0,0,0,0.0,184,0.0,0.0,0.0,0.0,151,0,0,0.0,0.0,2022-11-12T15:00:00Z,0,3,0,0,0,0,16,0,5825,0,0,3,0.0,0,-157,0,157,45,False,0
