,Unnamed: 0,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
22,22,0,0,3,0,0.1,442,0.0,0.0,0.0,0.8,35,0,0,0.2,1.4,2023-09-02T14:00:00Z,45,7,0,0,0,0,4,0,10558,1,1,0,0.0,1,-1639,170,1809,54,False,0
23,23,0,0,0,0,0.0,442,0.0,0.0,0.0,0.0,47,0,0,0.0,0.0,2023-09-18T18:45:00Z,0,6,0,0,0,0,5,0,8205,0,1,1,0.0,0,-2386,14,2400,54,True,0
24,24,0,0,0,0,0.0,442,0.0,0.0,0.0,0.0,59,0,0,0.0,0.0,2023-09-23T14:00:00Z,0,13,0,0,0,0,6,0,7330,0,0,2,0.0,0,-929,39,968,53,False,0
25,25,0,0,0,0,0.0,442,0.0,0.0,0.0,0.0,67,0,0,0.0,0.0,2023-10-01T13:00:00Z,0,4,0,0,0,0,7,0,6596,0,1,1,0.0,0,-740,23,763,53,True,0
26,26,0,0,0,0,0.0,442,0.0,0.0,0.0,0.0,74,0,0,0.0,0.0,2023-10-07T16:30:00Z,0,8,0,0,0,0,8,0,6183,0,0,0,0.0,0,-435,15,450,53,False,0
27,27,0,0,0,0,0.0,442,0.0,0.0,0.0,0.0,88,0,0,0.0,0.0,2023-10-21T14:00:00Z,0,12,0,0,0,0,9,0,5939,0,2,2,0.0,0,-258,18,276,53,True,0
28,28,0,0,0,0,0.0,442,0.0,0.0,0.0,0.0,97,0,0,0.0,0.0,2023-10-29T14:00:00Z,0,11,0,0,0,0,10,0,5777,0,0,3,0.0,0,-174,16,190,53,False,0
29,29,0,0,-3,0,0.0,442,0.0,0.0,0.0,0.1,108,0,0,0.0,0.2,2023-11-05T14:00:00Z,8,2,0,0,0,0,11,0,5640,0,0,2,0.0,0,-137,18,155,53,True,1
30,30,0,0,3,0,2.5,442,0.01,0.01,0.0,1.1,119,2,0,1.2,9.4,2023-11-12T14:00:00Z,45,19,0,0,0,0,12,0,5664,0,2,3,0.0,1,-3,66,69,53,False,0
31,31,0,0,3,0,2.3,442,0.0,0.07,0.07,1.4,128,3,0,0.5,0.0,2023-11-25T15:00:00Z,62,5,0,0,0,0,13,0,5718,1,3,2,4.0,2,-15,83,98,53,True,0
32,32,0,0,0,0,0.0,442,0.0,0.0,0.0,0.0,139,0,0,0.0,0.0,2023-12-02T17:30:00Z,0,9,0,0,0,0,14,0,5905,0,1,0,0.0,0,139,224,85,53,True,0
33,33,0,0,3,0,0.6,442,0.0,0.0,0.0,0.5,145,2,0,0.2,1.6,2023-12-06T19:30:00Z,32,10,0,0,0,0,15,0,5791,0,0,5,0.0,1,-122,27,149,53,False,0
34,34,0,0,3,0,3.3,442,0.01,0.01,0.0,0.32,160,0,0,0.4,0.2,2023-12-09T15:00:00Z,27,20,0,0,0,0,16,0,5773,0,1,1,0.0,1,-43,36,79,53,False,0
35,35,0,0,2,0,1.6,442,0.01,0.05,0.04,0.2,169,0,0,0.9,0.0,2023-12-15T20:00:00Z,22,18,0,0,0,0,17,0,5825,0,2,0,8.0,1,-8,83,91,53,True,0
36,36,0,0,3,0,0.0,442,0.0,0.0,0.0,0.04,177,1,0,0.0,0.0,2023-12-23T15:00:00Z,1,3,0,0,0,0,18,0,5833,0,3,2,0.0,1,-36,43,79,53,True,0
37,37,0,0,9,0,1.0,442,0.01,0.01,0.0,2.29,189,1,0,1.2,11.2,2023-12-26T12:30:00Z,89,15,0,0,0,0,19,0,5884,1,3,1,0.0,2,15,67,52,53,False,0
38,38,1,3,51,1,29.4,590,0.19,1.13,0.94,0.4,200,0,1,13.5,58.8,2023-12-30T15:00:00Z,79,9,0,0,0,0,20,0,659955,1,0,3,47.0,12,-15298,51680,66978,58,True,0
39,39,1,0,26,0,24.8,590,0.08,0.22,0.14,2.16,183,1,0,6.8,30.6,2023-12-27T19:30:00Z,90,4,0,0,0,0,19,0,672729,1,4,1,13.0,5,-6582,61744,68326,58,False,0
40,40,0,0,-2,1,11.9,590,0.09,0.13,0.04,1.51,180,0,0,1.3,0.0,2023-12-24T13:00:00Z,85,7,0,0,0,0,18,0,687051,1,1,2,6.0,1,96226,130702,34476,57,True,1
41,41,0,0,10,0,36.1,590,0.17,0.34,0.17,1.14,170,3,0,9.8,14.4,2023-12-17T14:00:00Z,90,19,0,0,0,0,17,0,589263,1,0,3,47.0,2,142511,168407,25896,57,False,0
42,42,0,3,38,0,2.3,590,0.02,0.9,0.88,0.79,160,1,1,12.1,49.4,2023-12-09T15:00:00Z,90,16,0,0,0,0,16,0,438783,1,1,1,69.0,9,125761,142843,17082,56,True,0
43,43,1,0,19,1,12.1,590,0.09,0.1,0.01,0.83,149,0,0,5.3,31.8,2023-12-05T19:30:00Z,86,6,0,0,0,0,15,0,309351,1,0,1,9.0,5,159435,165311,5876,56,True,0
44,44,0,0,21,0,1.7,590,0.01,0.44,0.43,2.89,131,2,1,9.4,46.2,2023-12-02T15:00:00Z,90,1,0,0,0,0,14,0,143860,1,1,2,46.0,5,13712,26374,12662,55,False,1
45,45,0,1,27,0,11.7,590,0.01,0.22,0.21,2.06,124,2,1,6.9,34.0,2023-11-27T20:00:00Z,82,10,0,0,0,0,13,0,131566,1,2,3,23.0,7,17749,31600,13851,55,False,0
46,46,1,0,15,0,33.4,590,0.16,0.4,0.24,0.7,120,1,0,7.3,23.4,2023-11-11T12:30:00Z,90,18,0,0,0,0,12,0,109231,1,1,2,16.0,5,1080,16477,15397,55,True,0
47,47,0,0,2,0,7.8,590,0.26,0.29,0.03,1.06,109,2,0,3.7,8.2,2023-11-04T15:00:00Z,90,17,0,0,0,0,11,0,108111,1,1,2,21.0,2,20166,28965,8799,55,False,0
48,48,0,0,8,0,2.1,590,0.04,0.35,0.31,2.17,100,2,0,9.8,23.4,2023-10-28T16:30:00Z,90,15,0,0,0,0,10,0,85882,1,2,2,72.0,2,9440,18808,9368,55,True,0
49,49,0,2,28,0,25.4,590,0.07,0.52,0.45,0.57,82,1,1,14.4,49.0,2023-10-21T14:00:00Z,81,3,0,0,0,0,9,0,75828,1,2,1,70.0,7,8980,15978,6998,55,False,1
50,50,0,0,3,0,0.2,590,0.0,0.0,0.0,1.01,80,1,0,0.5,3.2,2023-10-08T13:00:00Z,75,2,0,0,0,0,8,0,65752,1,1,1,2.0,2,7423,15221,7798,55,True,0
51,51,1,0,20,0,21.7,590,0.4,0.4,0.0,0.8,70,1,0,5.9,35.6,2023-09-30T14:00:00Z,85,13,0,0,0,0,7,0,56116,1,1,2,2.0,5,-11474,4730,16204,55,True,0
52,52,0,0,4,0,2.0,590,0.0,0.0,0.0,1.78,58,1,0,0.5,2.8,2023-09-23T14:00:00Z,70,12,0,0,0,0,6,0,68435,1,1,1,0.0,2,10829,18505,7676,55,False,0
53,53,0,0,8,0,2.7,590,0.07,0.16,0.09,1.65,50,1,0,3.2,5.6,2023-09-16T11:30:00Z,60,11,0,0,0,0,5,0,55216,1,3,1,24.0,2,-2656,7137,9793,55,True,0
54,54,0,0,29,0,5.8,590,0.02,0.83,0.81,2.13,36,3,1,7.5,39.2,2023-09-03T13:00:00Z,90,8,0,0,0,0,4,0,55481,1,2,3,30.0,6,-4659,6580,11239,55,False,0
55,55,0,0,0,1,1.8,590,0.0,0.17,0.17,1.14,27,0,0,1.3,0.8,2023-08-26T14:00:00Z,84,9,0,0,0,0,3,0,58829,1,1,0,10.0,2,6057,17866,11809,55,False,0
56,56,0,0,13,0,38.2,590,0.33,0.78,0.45,2.27,20,4,0,9.7,19.4,2023-08-19T14:00:00Z,90,5,0,0,0,0,2,0,48034,1,4,1,39.0,2,13288,19993,6705,55,True,0
