,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,starts
0,0,0,-2,0,0.0,699,346,1,0,0.1,0.0,2021-05-08T14:00:00Z,25,6,0,0,0,0,35,0,0,2,0,4.0,1,0,0,0,45,True,0,,,,,
1,0,1,29,1,10.8,699,351,0,1,11.5,44.2,2021-05-16T18:00:00Z,90,7,0,0,0,0,36,0,172,1,0,60.0,7,121,145,24,45,False,0,,,,,
2,0,0,3,0,2.6,699,365,1,0,1.0,7.0,2021-05-19T17:00:00Z,90,14,0,0,0,0,37,0,9059,0,1,0.0,2,8504,8922,418,45,False,0,,,,,
3,0,0,8,1,1.7,699,376,0,0,0.5,1.2,2021-05-23T15:00:00Z,78,4,0,0,0,0,38,0,13484,0,1,2.0,2,4258,6876,2618,45,True,0,,,,,
4,0,0,0,0,0.0,483,7,0,0,0.0,0.0,2023-08-12T14:00:00Z,0,8,0,0,0,0,1,0,2004,1,0,0.0,0,0,0,0,50,True,0,0.0,0.0,0.0,0.0,0.0
5,0,0,0,0,0.0,483,17,0,0,0.0,0.0,2023-08-18T18:45:00Z,0,16,0,0,0,0,2,0,1682,1,2,0.0,0,-393,39,432,50,False,0,0.0,0.0,0.0,0.0,0.0
6,0,0,0,0,0.0,483,30,0,0,0.0,0.0,2023-08-27T13:00:00Z,0,13,0,0,0,0,3,0,1456,2,1,0.0,0,-246,37,283,49,True,0,0.0,0.0,0.0,0.0,0.0
7,0,0,0,0,0.0,483,40,0,0,0.0,0.0,2023-09-02T11:30:00Z,0,9,0,0,0,0,4,0,1344,2,2,0.0,0,-136,64,200,49,True,0,0.0,0.0,0.0,0.0,0.0
8,0,0,0,0,0.0,483,48,0,0,0.0,0.0,2023-09-16T14:00:00Z,0,18,0,0,0,0,5,0,1250,1,2,0.0,0,-121,80,201,49,False,0,0.0,0.0,0.0,0.0,0.0
9,0,0,0,0,0.0,483,60,0,0,0.0,0.0,2023-09-24T15:30:00Z,0,15,0,0,0,0,6,0,1197,8,0,0.0,0,-69,36,105,49,True,0,0.0,0.0,0.0,0.0,0.0
10,0,0,0,0,0.0,483,69,0,0,0.0,0.0,2023-09-30T14:00:00Z,0,19,0,0,0,0,7,0,1160,0,2,0.0,0,-51,58,109,49,False,0,0.0,0.0,0.0,0.0,0.0
11,0,0,0,0,0.0,483,76,0,0,0.0,0.0,2023-10-07T14:00:00Z,0,10,0,0,0,0,8,0,1211,1,3,0.0,0,32,142,110,48,False,0,0.0,0.0,0.0,0.0,0.0
12,0,0,0,0,0.0,483,89,0,0,0.0,0.0,2023-10-21T19:00:00Z,0,14,0,0,0,0,9,0,1178,2,1,0.0,0,-54,74,128,48,True,0,0.0,0.0,0.0,0.0,0.0
13,0,0,0,0,0.0,483,91,0,0,0.0,0.0,2023-10-28T14:00:00Z,0,1,0,0,0,0,10,0,1205,0,5,0.0,0,14,96,82,48,False,0,0.0,0.0,0.0,0.0,0.0
