,Unnamed: 0.1,Unnamed: 0,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,position
0,0,0,0,0,-2,0,0.3,582,0.0,0.26,0.26,2.88,4,3,0,1.0,0.0,2023-08-12T14:00:00Z,87,5,0,0,0,0,1,0,4946,1,1,4,12.0,2,0,0,0,50,False,0,3
1,1,1,0,0,4,0,0.3,582,0.0,0.01,0.01,0.08,26,0,0,0.4,1.2,2023-08-25T19:00:00Z,13,7,0,0,0,0,3,0,4952,0,0,3,2.0,1,-338,352,690,50,False,0,3
2,2,2,0,0,2,0,1.4,582,0.56,0.56,0.0,0.2,38,1,0,0.8,1.0,2023-09-01T19:00:00Z,19,19,0,0,0,0,4,0,4494,0,2,1,6.0,1,-635,163,798,49,True,0,3
3,3,3,0,0,3,0,0.3,582,0.02,0.02,0.0,0.05,44,0,0,0.2,1.4,2023-09-16T14:00:00Z,15,10,0,0,0,0,5,0,4170,0,0,1,0.0,1,-479,106,585,49,False,0,3
4,4,4,0,0,4,0,13.4,582,0.35,0.45,0.1,0.45,58,0,0,2.5,2.0,2023-09-23T14:00:00Z,33,20,0,0,0,0,6,0,4093,0,1,1,10.0,1,-137,216,353,49,True,0,3
5,5,5,0,0,5,0,1.5,582,0.02,0.02,0.0,2.9,63,1,0,1.0,8.2,2023-09-30T14:00:00Z,90,9,0,0,0,0,7,0,4579,1,2,1,0.0,2,340,744,404,49,False,0,3
6,6,6,0,0,3,0,17.5,582,0.19,0.24,0.05,1.04,15,2,0,3.0,5.2,2023-10-03T18:30:00Z,90,6,0,0,0,0,7,0,4579,1,2,1,7.0,2,340,744,404,49,True,0,3
7,7,7,0,0,15,0,25.1,582,0.16,0.16,0.0,1.99,77,1,0,4.3,18.2,2023-10-07T11:30:00Z,66,18,0,0,0,0,8,0,4382,1,1,0,0.0,2,-208,428,636,49,True,0,3
8,8,8,0,0,8,0,0.9,582,0.0,0.02,0.02,2.87,88,1,0,0.6,3.8,2023-10-21T14:00:00Z,71,16,0,0,0,0,9,0,4030,1,2,2,1.0,2,-370,117,487,48,False,0,3
9,9,9,0,0,3,0,0.3,582,0.01,0.01,0.0,0.42,92,0,0,0.1,0.2,2023-10-29T14:00:00Z,14,2,0,0,0,0,10,0,3871,0,1,3,0.0,1,-191,86,277,48,False,0,3
10,10,10,0,0,0,0,0.0,582,0.0,0.0,0.0,0.0,105,0,0,0.0,0.0,2023-11-05T16:30:00Z,0,11,0,0,0,0,11,0,3805,0,1,1,0.0,0,-97,102,199,48,True,0,3
11,11,11,0,0,3,0,0.3,582,0.0,0.0,0.0,0.11,118,0,0,0.2,1.2,2023-11-11T15:00:00Z,4,14,0,0,0,0,12,0,3649,0,0,1,0.0,1,-162,59,221,48,False,0,3
12,12,12,0,0,5,1,4.5,582,0.03,0.03,0.0,0.32,125,0,0,0.7,2.8,2023-11-25T15:00:00Z,60,8,0,0,0,0,13,0,3626,1,1,2,0.0,3,-60,93,153,47,True,0,3
13,13,13,0,0,5,0,0.2,582,0.0,0.0,0.0,1.68,133,2,0,1.3,13.2,2023-12-02T15:00:00Z,59,4,0,0,0,0,14,0,3866,1,1,3,0.0,1,197,335,138,47,False,0,3
14,14,14,0,0,8,0,1.3,582,0.0,0.02,0.02,2.35,146,3,0,0.9,6.2,2023-12-05T20:15:00Z,87,1,0,0,0,0,15,0,3972,1,4,3,1.0,2,96,301,205,47,True,0,3
15,15,15,0,0,0,0,0.0,582,0.0,0.0,0.0,0.0,156,0,0,0.0,0.0,2023-12-10T14:00:00Z,0,13,0,0,0,0,16,0,3700,0,2,1,0.0,0,-286,62,348,47,True,0,3
16,16,16,0,0,2,0,1.3,582,0.02,0.02,0.0,0.4,175,0,0,1.0,6.2,2023-12-23T15:00:00Z,10,15,0,0,0,0,18,0,3593,0,0,1,2.0,1,-77,52,129,47,True,0,3
17,17,17,0,0,3,0,0.0,582,0.0,0.0,0.0,0.13,190,0,0,0.0,0.2,2023-12-26T15:00:00Z,6,17,0,0,0,0,19,0,3653,0,3,2,0.0,1,34,128,94,47,False,0,3
18,18,18,1,0,20,1,14.9,450,0.2,0.2,0.0,1.3,198,0,0,4.5,28.2,2023-12-31T14:00:00Z,81,3,0,0,0,0,20,0,71699,1,1,3,2.0,6,728,7087,6359,58,True,0,3
19,19,19,0,0,7,0,17.4,450,0.1,0.18,0.08,2.91,184,3,0,3.7,4.4,2023-12-28T19:30:00Z,69,5,0,0,0,0,19,0,71077,1,2,4,15.0,2,17891,20122,2231,58,False,0,3
20,20,20,2,1,27,0,57.8,450,0.26,0.68,0.42,1.95,178,1,0,12.1,26.6,2023-12-23T15:00:00Z,90,9,0,0,0,0,18,0,50975,1,1,2,37.0,9,-14364,425,14789,58,True,0,3
21,21,21,0,0,2,0,0.7,450,0.0,0.13,0.13,0.11,169,0,0,2.7,5.0,2023-12-15T20:00:00Z,31,16,0,0,0,0,17,0,66740,1,2,0,21.0,1,8296,13410,5114,58,False,0,3
22,22,22,0,0,13,1,37.0,450,0.14,0.29,0.15,1.36,159,0,0,6.0,8.6,2023-12-10T16:30:00Z,85,15,0,0,0,0,16,0,57677,1,1,4,14.0,3,-630,4692,5322,58,True,0,3
23,23,23,0,0,12,0,25.8,450,0.11,0.49,0.38,1.88,148,2,0,9.4,9.2,2023-12-07T20:15:00Z,83,19,0,0,0,0,15,0,58334,1,2,1,59.0,2,9796,11941,2145,58,True,0,3
24,24,24,1,0,22,0,25.6,450,0.19,0.23,0.05,2.64,137,3,0,7.3,30.2,2023-12-03T16:30:00Z,90,13,0,0,0,0,14,0,47902,1,3,3,17.0,5,-2527,2633,5160,58,False,0,3
25,25,25,0,0,-1,0,13.8,450,0.1,0.72,0.62,1.77,130,2,0,5.7,5.4,2023-11-26T14:00:00Z,90,2,0,0,0,0,13,0,50833,1,2,1,38.0,2,12934,15985,3051,58,True,0,3
26,26,26,0,1,26,1,4.3,450,0.02,0.43,0.41,1.11,120,0,1,7.5,32.2,2023-11-11T12:30:00Z,74,20,0,0,0,0,12,0,36996,1,1,2,38.0,9,9507,10628,1121,58,False,0,3
27,27,27,0,0,3,0,4.8,450,0.03,0.03,0.0,0.32,110,0,0,1.1,2.6,2023-11-06T20:00:00Z,33,7,0,0,0,0,11,0,26673,1,4,1,4.0,1,881,1828,947,58,True,0,3
28,28,28,1,0,17,0,21.8,450,0.36,0.36,0.0,0.19,96,1,0,5.3,24.8,2023-10-27T19:00:00Z,26,8,0,0,0,0,10,0,25493,0,2,1,6.0,3,-839,538,1377,58,False,1,3
29,29,29,0,0,3,0,0.5,450,0.0,0.0,0.0,0.86,90,0,0,0.1,0.2,2023-10-23T19:00:00Z,9,10,0,0,0,0,9,0,26143,0,0,2,0.0,1,-2194,271,2465,58,True,0,3
30,30,30,0,0,0,0,0.0,450,0.0,0.0,0.0,0.0,77,0,0,0.0,0.0,2023-10-07T11:30:00Z,0,12,0,0,0,0,8,0,28172,0,1,0,0.0,0,-6473,121,6594,58,False,0,3
31,31,31,0,0,0,0,0.0,450,0.0,0.0,0.0,0.0,68,0,0,0.0,0.0,2023-09-30T16:30:00Z,0,11,0,0,0,0,7,0,34455,0,1,2,0.0,0,-7279,1266,8545,58,True,0,3
32,32,32,0,0,-1,0,0.8,450,0.0,0.63,0.63,1.91,51,2,0,5.0,6.2,2023-09-24T13:00:00Z,62,1,0,0,0,0,6,0,41772,1,2,2,43.0,2,-4195,1176,5371,59,False,0,3
33,33,33,0,0,1,0,15.5,450,0.05,0.05,0.0,0.01,48,0,0,2.4,2.4,2023-09-16T14:00:00Z,10,17,0,0,0,0,5,0,45644,0,1,2,6.0,1,-2140,5935,8075,59,True,0,3
34,34,34,0,0,0,0,0.0,450,0.0,0.0,0.0,0.0,35,0,0,0.0,0.0,2023-09-02T14:00:00Z,0,7,0,0,0,0,4,0,46455,0,1,0,0.0,0,-6873,1729,8602,59,False,0,3
35,35,35,0,0,7,0,11.9,450,0.02,0.02,0.0,2.0,28,2,0,2.7,13.0,2023-08-26T14:00:00Z,69,14,0,0,0,0,3,0,52157,1,2,3,2.0,2,-12539,1554,14093,60,False,0,3
36,36,36,0,0,6,0,2.8,450,0.01,0.06,0.05,0.51,17,1,0,2.3,1.6,2023-08-18T18:45:00Z,90,17,0,0,0,0,2,0,64462,1,1,2,19.0,2,3785,9862,6077,60,True,0,3
