,Unnamed: 0.1,Unnamed: 0,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
10,10,10,0,0,0,0,0.0,723,0.0,0.0,0.0,0.0,165,0,0,0.0,0.0,2023-12-16T15:00:00Z,0,17,0,0,0,0,17,0,1914,0,0.0,2.0,0.0,0,-2,106,108,40,True,0
11,11,11,0,0,0,0,0.0,723,0.0,0.0,0.0,0.0,180,0,0,0.0,0.0,2023-12-24T13:00:00Z,0,20,0,0,0,0,18,0,1964,0,1.0,2.0,0.0,0,-37,51,88,40,False,0
12,12,12,0,0,0,0,0.0,723,0.0,0.0,0.0,0.0,186,0,0,0.0,0.0,2023-12-27T19:30:00Z,0,8,0,0,0,0,19,0,2017,0,1.0,2.0,0.0,0,-30,32,62,40,True,0
13,13,13,0,0,0,0,0.0,278,0.0,0.0,0.0,0.0,193,0,0,0.0,0.0,2023-12-31T14:00:00Z,0,1,0,0,0,0,20,0,71272,0,,,0.0,0,-201,0,201,74,True,0
14,14,14,0,0,0,0,0.0,278,0.0,0.0,0.0,0.0,182,0,0,0.0,0.0,2023-12-26T15:00:00Z,0,3,0,0,0,0,19,0,71472,0,0.0,3.0,0.0,0,-170,0,170,74,False,0
15,15,15,0,0,0,0,0.0,278,0.0,0.0,0.0,0.0,173,0,0,0.0,0.0,2023-12-23T15:00:00Z,0,6,0,0,0,0,18,0,71637,0,2.0,0.0,0.0,0,-210,0,210,74,True,0
16,16,16,0,0,0,0,0.0,278,0.0,0.0,0.0,0.0,168,0,0,0.0,0.0,2023-12-16T15:00:00Z,0,15,0,0,0,0,17,0,71851,0,0.0,3.0,0.0,0,-269,0,269,74,False,0
17,17,17,0,0,0,0,0.0,278,0.0,0.0,0.0,0.0,155,0,0,0.0,0.0,2023-12-10T14:00:00Z,0,19,0,0,0,0,16,0,72121,0,0.0,5.0,0.0,0,-201,0,201,74,True,0
18,18,18,0,0,0,0,0.0,278,0.0,0.0,0.0,0.0,145,0,0,0.0,0.0,2023-12-06T19:30:00Z,0,16,0,0,0,0,15,0,72316,0,0.0,5.0,0.0,0,-228,0,228,74,True,0
19,19,19,0,0,0,0,0.0,278,0.0,0.0,0.0,0.0,136,0,0,0.0,0.0,2023-12-03T14:00:00Z,0,11,0,0,0,0,14,0,72532,0,3.0,4.0,0.0,0,-357,0,357,74,False,0
20,20,20,0,0,0,0,0.0,278,0.0,0.0,0.0,0.0,124,0,0,0.0,0.0,2023-11-27T20:00:00Z,0,20,0,0,0,0,13,0,72865,0,2.0,3.0,0.0,0,-653,0,653,74,True,0
21,21,21,0,0,0,0,0.0,278,0.0,0.0,0.0,0.0,112,0,0,0.0,0.0,2023-11-12T14:00:00Z,0,2,0,0,0,0,12,0,73522,0,1.0,3.0,0.0,0,-651,0,651,74,False,0
22,22,22,0,0,0,0,0.0,278,0.0,0.0,0.0,0.0,104,0,0,0.0,0.0,2023-11-04T12:30:00Z,0,14,0,0,0,0,11,0,74180,0,1.0,0.0,0.0,0,-812,0,812,74,True,0
23,23,23,0,0,0,0,0.0,278,0.0,0.0,0.0,0.0,94,0,0,0.0,0.0,2023-10-29T14:00:00Z,0,5,0,0,0,0,10,0,74981,0,1.0,1.0,0.0,0,-974,0,974,74,False,0
24,24,24,0,0,0,0,0.0,278,0.0,0.0,0.0,0.0,90,0,0,0.0,0.0,2023-10-23T19:00:00Z,0,18,0,0,0,0,9,0,75925,0,0.0,2.0,0.0,0,-1611,0,1611,74,False,0
25,25,25,0,0,0,0,0.0,278,0.0,0.0,0.0,0.0,76,0,0,0.0,0.0,2023-10-07T14:00:00Z,0,17,0,0,0,0,8,0,77492,0,1.0,3.0,0.0,0,-2257,0,2257,74,True,0
26,26,26,0,0,0,0,0.0,278,0.0,0.0,0.0,0.0,64,0,0,0.0,0.0,2023-10-02T19:00:00Z,0,7,0,0,0,0,7,0,79688,0,2.0,0.0,0.0,0,-3709,0,3709,74,True,0
27,27,27,0,0,0,0,0.0,278,0.0,0.0,0.0,0.0,56,0,0,0.0,0.0,2023-09-23T14:00:00Z,0,8,0,0,0,0,6,0,83393,0,0.0,0.0,0.0,0,-5264,0,5264,74,False,0
28,28,28,0,0,0,0,0.0,278,0.0,0.0,0.0,0.0,44,0,0,0.0,0.0,2023-09-16T14:00:00Z,0,12,0,0,0,0,5,0,88166,0,0.0,1.0,0.0,0,-19424,0,19424,74,True,0
29,29,29,0,0,0,0,0.0,278,0.0,0.0,0.0,0.0,39,0,0,0.0,0.0,2023-09-02T14:00:00Z,0,13,0,0,0,0,4,0,106881,0,1.0,5.0,0.0,0,-41113,0,41113,74,False,0
30,30,30,0,0,0,0,0.0,278,0.0,0.0,0.0,0.0,21,0,0,0.0,0.0,2023-08-26T14:00:00Z,0,1,0,0,0,0,3,0,143824,0,2.0,2.0,0.0,0,-171827,148,171975,74,False,0
31,31,31,0,0,0,0,0.0,278,0.0,0.0,0.0,0.0,13,0,0,0.0,0.0,2023-08-19T14:00:00Z,0,4,0,0,0,0,2,0,315027,0,3.0,0.0,0.0,0,-90313,15405,105718,75,True,0
