,Unnamed: 0,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,0,0,0,0,0.0,677,0.0,0.0,0.0,0.0,26,0,0,0.0,0.0,2023-08-25T19:00:00Z,0,12,0,0,0,0,3,0,147,0,0,3,0.0,0,71,79,8,45,True,0
1,1,0,0,0,0,0.0,677,0.0,0.0,0.0,0.0,35,0,0,0.0,0.0,2023-09-02T14:00:00Z,0,16,0,0,0,0,4,0,1122,0,1,0,0.0,0,338,465,127,45,True,0
2,2,0,0,0,0,0.0,677,0.0,0.0,0.0,0.0,42,0,0,0.0,0.0,2023-09-17T13:00:00Z,0,3,0,0,0,0,5,0,4085,0,0,0,0.0,0,1559,2040,481,45,False,0
3,3,0,0,0,0,0.0,677,0.0,0.0,0.0,0.0,55,0,0,0.0,0.0,2023-09-24T13:00:00Z,0,2,0,0,0,0,6,0,4697,0,1,0,0.0,0,253,833,580,45,True,0
4,4,0,0,0,0,0.0,677,0.0,0.0,0.0,0.0,64,0,0,0.0,0.0,2023-10-02T19:00:00Z,0,10,0,0,0,0,7,0,5557,0,2,0,0.0,0,466,1196,730,45,False,0
5,5,0,0,0,0,0.0,677,0.0,0.0,0.0,0.0,73,0,0,0.0,0.0,2023-10-07T14:00:00Z,0,6,0,0,0,0,8,0,5663,0,4,1,0.0,0,-85,661,746,45,False,0
6,6,0,0,0,0,0.0,677,0.0,0.0,0.0,0.0,84,0,0,0.0,0.0,2023-10-21T16:30:00Z,0,1,0,0,0,0,9,0,5875,0,2,2,0.0,0,-17,501,518,45,True,0
7,7,0,0,3,0,0.1,677,0.0,0.47,0.47,1.64,95,1,0,0.4,0.0,2023-10-28T11:30:00Z,9,4,0,0,0,0,10,0,6201,0,2,0,4.0,1,140,631,491,45,True,0
8,8,0,0,0,0,0.0,677,0.0,0.0,0.0,0.0,110,0,0,0.0,0.0,2023-11-06T20:00:00Z,0,18,0,0,0,0,11,0,6581,0,4,1,0.0,0,198,720,522,45,False,0
9,9,0,0,0,0,0.0,677,0.0,0.0,0.0,0.0,115,0,0,0.0,0.0,2023-11-12T16:30:00Z,0,13,0,0,0,0,12,0,6732,0,4,4,0.0,0,-13,502,515,45,True,0
10,10,0,0,0,0,0.0,677,0.0,0.0,0.0,0.0,127,0,0,0.0,0.0,2023-11-25T15:00:00Z,0,15,0,0,0,0,13,0,6960,0,1,4,0.0,0,8,619,611,45,False,0
11,11,0,0,0,0,0.0,677,0.0,0.0,0.0,0.0,135,0,0,0.0,0.0,2023-12-03T14:00:00Z,0,5,0,0,0,0,14,0,7033,0,2,3,0.0,0,-35,366,401,45,True,0
12,12,0,0,0,0,0.0,677,0.0,0.0,0.0,0.0,150,0,0,0.0,0.0,2023-12-06T20:15:00Z,0,14,0,0,0,0,15,0,7188,0,1,2,0.0,0,66,365,299,45,False,0
13,13,0,0,0,0,0.0,677,0.0,0.0,0.0,0.0,154,0,0,0.0,0.0,2023-12-10T14:00:00Z,0,9,0,0,0,0,16,0,7315,0,0,2,0.0,0,26,322,296,45,False,0
14,14,0,0,0,0,0.0,677,0.0,0.0,0.0,0.0,165,0,0,0.0,0.0,2023-12-16T15:00:00Z,0,17,0,0,0,0,17,0,7303,0,0,2,0.0,0,-150,286,436,45,True,0
